CF	ID	Name
C26H40N7O20P3S	C20447	2-Oxoglutaryl-CoA
C6H4O4	C20449	5-Formyl-2-furoate
C6H4O5	C20450	"2,5-Furandicarboxylate"
C20H18O7	C20452	Norsolorinic acid
C20H24O6	C20454	(-)-Lariciresinol
C20H22O6	C20455	(-)-Pinoresinol
C20H26O6	C20456	(+)-Secoisolariciresinol
C16H17N2	C20457	"6,8-Dimethyl-6,7,8,9-tetradehydroergoline"
C41H45O22	C20460	Cyanidin 3-O-[6-O-(6-O-4-hydroxycinnamoyl-beta-D-glucosyl)-2-O-beta-D-xylosyl-beta-D-galactoside]
C10H12N4O3	C20463	Purine deoxyribonucleoside
C9H10O	C20464	Isochavicol
C46H78NO8P	C20466	"2,3-Bis-O-(geranylgeranyl)-sn-glycero-1-phospho-L-serine"
C27H31O16	C20469	"Cyanidin 3,7-di-O-beta-D-glucoside"
C14H18O9	C20470	1-O-Vanilloyl-beta-D-glucose
C35H58O	C20475	Sporulenol
C21H31N7O15P2	C20482	"(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide"
C21H32N7O18P3	C20483	"(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate"
C40H56	C20484	9-cis-beta-Carotene
C5H6O6	C20485	(4S)-4-Hydroxy-2-oxoglutarate
C26H29O14	C20489	Pelargonidin 3-O-beta-D-sambubioside
C26H29O15	C20490	Cyanidin 3-O-beta-D-sambubioside
C26H29O16	C20491	Delphinidin 3-O-beta-D-sambubioside
C32H39O19	C20492	Pelargonidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside
C32H39O20	C20493	Cyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside
C32H39O21	C20494	Delphinidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside
C27H31O15	C20495	"Pelargonidin 3,7-di-O-beta-D-glucoside"
C27H31O17	C20496	"Delphinidin 3,7-di-O-beta-D-glucoside"
C20H20O7	C20499	(1'S)-Averantin
C20H20O8	C20501	"(1'S,5'R)-5'-Hydroxyaverantin"
C20H16O8	C20503	1'-Hydroxyversicolorone
C20H18O8	C20504	Versicolorone
C20H16O9	C20505	Versiconal hemiacetal acetate
C20H18O9	C20506	Versiconol acetate
C18H14O8	C20507	Versiconal
C18H16O8	C20508	Versiconol
C30H46O3	C20511	Glycyrrhetaldehyde
C21H25N3O3	C20513	6-Hydroxytryprostatin B
C12H22N2O2	C20514	Cyclo(L-leucyl-L-leucyl)
C12H20N2O4	C20515	Pulcherriminic acid
C18H18N2O4	C20516	Cyclo(L-tyrosyl-L-tyrosyl)
C18H16N2O4	C20517	Mycocyclosin
C43H89O6P	C20518	"2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate"
C15H20N2O2	C20519	Cyclo(L-leucyl-L-phenylalanyl)
C15H16N2O2	C20520	Albonoursin
C15H18N2O2	C20521	"Cyclo[(Z)-alpha,beta-didehydrophenylalanyl-L-leucyl]"
C6H8N2O2	C20522	Dihydrourocanate
C28H39N	C20525	3-Geranylgeranylindole
C28H39NO	C20527	Emindole SB
C28H39NO2	C20530	Paspaline
C27H33NO3	C20531	13-Desoxypaxilline
C37H51NO5	C20532	"20,21-Diprenylterpendole I"
C37H47NO6	C20533	Lolitrem K
C27H35NO2	C20534	"12-Demethyl-11,12-dehydropaspaline"
C28H39NO3	C20536	Terpendole E
C27H35NO5	C20543	Terpendole I
C32H43NO5	C20545	Terpendole J
C32H41NO5	C20546	Terpendole C
C37H49NO7	C20548	Lolitriol
C39H51NO8	C20549	Lolitrem J
C42H57NO7	C20550	Lolitrem E
C42H55NO7	C20551	Lolitrem B
C32H39NO5	C20552	Terpendole K
C27H31NO3	C20553	Paspalicine
C27H31NO4	C20554	Paspalinine
C32H39NO4	C20555	Aflatrem
C27H35NO3	C20558	alpha-PC-M6
C8H21N5	C20560	N1-(3-Aminopropyl)agmatine
C37H49NO4	C20561	"21,22-Diprenylpaxilline"
C18H23N6O8P	C20562	"N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate"
C16H17N3O2	C20563	Brevianamide F
C32H41N3O7	C20564	Fumitremorgin A
C20H24N10O12P2	C20565	"Cyclic di-3',5'-adenylate"
C9H14N5O7P	C20566	"7,8-Dihydroneopterin 2'-phosphate"
C9H12N5O6P	C20567	"7,8-Dihydroneopterin 2',3'-cyclic phosphate"
C10H18O9	C20570	"alpha-1,5-L-Arabinobiose"
C15H26O13	C20571	"alpha-1,5-L-Arabinotriose"
C20H34O17	C20572	"alpha-1,5-L-Arabinotetraose"
C22H36O19	C20573	Aldotetraouronic acid
C20H16O7	C20574	"(1'S,5'S)-Averufin"
C18H12O7	C20575	Versicolorin B
C5H6O2	C20578	Tulipalin A
C17H16N2O2	C20579	Cyclopeptine
C8H10O6	C20581	cis-(Homo)2-aconitate
C9H12O6	C20582	cis-(Homo)3-aconitate
C18H10O7	C20583	Versicolorin A
C38H53NO5	C20584	Lolicine A
C38H51NO6	C20585	Lolicine B
C28H37NO4	C20586	Terpendole G
C28H37NO3	C20587	Paspaline B
C6H14NO9P	C20589	D-Glucosaminate-6-phosphate
C32H41N5O5	C20590	beta-Ergocryptine
C27H40O5	C20591	Fusaproliferin
C4H2O3	C20592	Moniliformin
C27H35NO4	C20593	beta-Paxitriol
C42H59NO5	C20594	"20,21-Diprenylterpendole J"
C42H57NO5	C20595	"20,21-Diprenylterpendole C"
C37H45NO4	C20596	Penitrem D
C37H45NO6	C20597	Penitrem E
C37H47NO5	C20600	Janthitrem B
C37H47NO4	C20601	Janthitrem C
C6H12N4O3	C20603	(3S)-3-Hydroxy-L-enduracididine
C22H25N3O3	C20604	Fumitremorgin C
C22H25N3O5	C20605	"12alpha,13alpha-Dihydroxyfumitremorgin C"
C22H27N3O3	C20607	Tryprostatin A
C16H23N5O14P2	C20612	"GDP-4-dehydro-3,6-dideoxy-alpha-D-mannose"
C16H25N5O14P2	C20613	GDP-beta-L-colitose
C39H68O2S2	C20623	Caldariellaquinol
C39H66O2S2	C20624	Caldariellaquinone
C46H94NO8P	C20628	"2,3-Bis-(O-phytanyl)-sn-glycero-1-phospho-L-serine"
C21H19NO6	C20629	8-Demethylnovobiocic acid
C27H33N3O5	C20630	Fumitremorgin B
C4H8N2O4	C20631	"(2S,3S)-3-Hydroxyasparagine"
C20H26O4	C20632	Methyl gibberellin A9
C20H26O5	C20633	Methyl gibberellin A4
C21H25N3O2	C20636	Deoxybrevianamide E
C16H12N2O7	C20637	"5-[[(4,7-Dihydroxy-2-oxo-2H-1-benzopyran-3-yl)amino]carbonyl]-4-methyl-1H-pyrrole-3-carboxylate"
C16H26N6O14P2	C20638	"GDP-4-amino-4,6-dideoxy-alpha-D-mannose"
C20H24N10O13P2	C20640	Cyclic GMP-AMP
C15H21N6O11P	C20641	L-Threonylcarbamoyladenylate
C49H100O14P2	C20642	1-Archaetidyl-1D-myo-inositol 3-phosphate
C16H21NO	C20643	2-Heptyl-4(1H)-quinolone
C7H14NO9P	C20644	"2-Amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate"
C10H10O3	C20646	(3S)-2-Oxo-3-phenylbutanoate
C4H9N3O4	C20651	O-Ureido-D-serine
C10H20O7P2	C20664	(-)-Bornyl diphosphate
C33H34N4O7	C20667	15-Oxo-beta-bilirubin
C6H11O9P	C20668	3-Dehydro-D-glucose 6-phosphate
C18H28N6O15P2	C20672	"GDP-4-acetamido-4,6-dideoxy-alpha-D-mannose"
C9H15NO3	C20673	N-Isovaleryl-L-homoserine lactone
C13H13NO4	C20677	N-(4-Coumaroyl)-L-homoserine lactone
C45H74O17	C20678	26-Deglucoprotodioscin
C16H26N2O15P2	C20682	dTDP-alpha-D-fucofuranose
C29H33NO10	C20689	15-Demethylaclacinomycin T
C6H20O30P8	C20690	"1D-myo-Inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate"
C19H26O3	C20693	Carlactone
C8H10O2	C20694	"(2E,4E,6E)-7-Hydroxy-4-methylhepta-2,4,6-trienal"
C27H36O	C20695	all-trans-10'-Apo-beta-carotenal
C18H26O	C20696	13-Apo-beta-carotenone
C9H10O2	C20697	"(2E,4E,6E)-4-Methylocta-2,4,6-trienedial"
C14H16BNO	C20698	2-Aminoethyl diphenylborinate
C19H37N5O12	C20699	6''-O-Carbamoylkanamycin A
C4H6O	C20701	But-3-en-2-one
C18H34O4	C20702	"(8E,10S)-10-Hydroperoxyoctadeca-8-enoate"
C20H33NO15	C20705	"4-O-(beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline"
C10H17NO7	C20706	"4-O-(beta-L-Arabinofuranosyl)-(2S,4S)-4-hydroxyproline"
C51H82O23	C20707	26-Desgluco-avenacoside B
C16H13F4NO2	C20708	Robenacoxib
C33H52O8	C20709	Diosgenin 3-O-beta-D-glucopyranoside
C7H8O4	C20710	"(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate"
C10H18O3	C20714	3-Oxodecanoate
C30H52O3	C20715	Protopanaxadiol
C6H8O3	C20717	"4-Hydroxy-2,5-dimethylfuran-3(2H)-one"
C6H6O3	C20718	4-Hydroxy-5-methyl-2-methylenefuran-3(2H)-one
C20H18O10	C20727	Kaempferol 3-O-beta-D-xyloside
C37H45NO5	C20731	Penitrem B
C48H82O18	C20736	Gypenoside XVII
C27H40O2	C20737	"6-Geranylgeranyl-2-methylbenzene-1,4-diol"
C28H42O2	C20738	"6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol"
C28H47NO8	C20739	Neopikromycin
C28H47NO9	C20740	Novapikromyin
C25H43NO8	C20741	Novamethymycin
C15H22N5O16P3	C20742	2'-Phospho-cyclic ADP-ribose
C21H30N7O17P3	C20745	alpha-NADPH
C26H42N7O20P3S	C20746	(3R)-Citramalyl-CoA
C25H40N7O20P3S	C20747	(R)-Malyl-CoA
C28H48N8O17P3S	C20748	(E)-4-(Trimethylammonio)but-2-enoyl-CoA
C28H50N8O17P3S	C20749	4-Trimethylammoniobutanoyl-CoA
C28H50N8O18P3S	C20750	L-Carnitinyl-CoA
C31H51NO9	C20760	20-Oxo-5-O-beta-mycaminosyltylactone
C20H41O4P	C20764	Phytyl phosphate
C18H31N3O14P2	C20766	dTDP-N-hydroxy-beta-L-evernosamine
C18H29N3O14P2	C20767	"dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose"
C21H25NO4	C20770	N-Methylpavine
C20H23NO4	C20771	(+/-)-Pavine
C10H8O5	C20772	3-[(1-Carboxyvinyl)oxy]benzoate
C19H19N5O6	C20773	6-Amino-6-deoxyfutalosine
C16H23N3O11	C20776	N-Acetylaspartylglutamylglutamate
C42H72O13	C20779	Ginsenoside F2
C6H8O5	C20781	"2,4-Diketo-3-deoxy-L-fuconate"
C8H8O	C20782	(S)-2-Phenyloxirane
C3H8	C20783	Propane
C17H22N6O12P2S	C20784	ADP-5-ethyl-4-methylthiazole-2-carboxylate
C35H60O6	C20785	Eleutheroside A
C34H46O18	C20786	Eleutheroside E
C32H48O8	C20787	"23,24-Dihydrocucurbitacin B"
C8H16N2O4S2	C20788	Homocystine
C10H14O4	C20789	7-Deoxyloganetate
C20H39NO2	C20792	Oleoylethanolamide
C8H16O3	C20793	3-Hydroxyoctanoate
C3H8O5S	C20797	"2,3-Dihydroxypropane-1-sulfonate"
C18H15N3O7S	C20799	Grixazone B
C10H13NO3	C20800	3-Methyl-L-tyrosine
C10H13NO4	C20801	3-Hydroxy-5-methyl-L-tyrosine
C6H13NO3	C20802	(4S)-4-Hydroxy-L-isoleucine
C12H10O2	C20803	5-Methyl-1-naphthoate
C31H46O3	C20806	omega-Hydroxyphylloquinone
C5H11N	C20809	(R)-2-Methylpyrrolidine
C20H31N3O7S	C20813	OA-6129 A
C20H31N3O11S2	C20814	OA-6129 C
C13H16N2O9S2	C20815	MM 4550
C9H14N2O3S	C20817	C20817
C10H16N2O3S	C20818	C20818
C8H9NO3	C20821	C20821
C10H14N2O3S	C20822	C20822
C17H9NO3	C20824	3-Nitrobenzanthrone
C12H23NO4	C20826	Isovalerylcarnitine
C5H10O3	C20827	3-Hydroxyisovalerate
C7H11NO3	C20828	3-Methylcrotonylglycine
C6H13O11PS	C20831	6-Deoxy-6-sulfo-D-fructose 1-phosphate
C34H52N7O19P3S	C20838	"3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA"
C48H76N7O18P3S	C20840	(25S)-3-Oxocholest-4-en-26-oyl-CoA
C13H12O4	C20841	2-Hydroxy-7-methoxy-5-methyl-1-naphthoate
C34H46N7O19P3S	C20842	2-Hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA
C6H11NO5	C20845	"(4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate"
C5H8N2O4	C20846	3-Oxo-3-ureidoisobutyrate
C6H13O7P	C20847	(R)-Mevalonate 3-phosphate
C6H14O10P2	C20848	"(R)-Mevalonate 3,5-bisphosphate"
C17H25N3O17P2	C20849	UDP-2-acetamido-3-dehydro-2-deoxy-alpha-D-glucopyranose
C5H12N2O3	C20850	N5-Hydroxy-L-ornithine
C19H32O4	C20851	Dihydromonacolin L acid
C19H32O5	C20852	"3alpha-Hydroxy-3,5-dihydromonacolin L acid"
C19H30O4	C20853	Monacolin L acid
C19H30O5	C20854	Monacolin J acid
C22H32O3	C20855	22-Hydroxydocosahexaenoate
C12H10O3	C20856	2-Hydroxy-5-methyl-1-naphthoate
C12H10O4	C20857	"2,7-Dihydroxy-5-methyl-1-naphthoate"
C24H40O4	C20867	Avideoxycholate
C24H40O5	C20868	Cygnocholate
C40H64N8O27P2	C20869	UDPMurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Lac)
C25H42N7O17P3S2	C20870	3-(Methylthio)propanoyl-CoA
C15H10O3	C20871	3'-Hydroxyflavone
C16H12O3	C20872	3'-Methoxyflavone
C40H65N9O27P2	C20873	UDPMurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ser)
C41H64N8O29P2	C20880	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-LL-2,6-diaminopimeloyl-D-alanyl-D-lactate"
C35H55N7O26P2	C20886	"UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-LL-2,6-diaminopimelate"
C14H25NO11	C20887	"beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine"
C12H22O12	C20888	Cellobionate
C3H3NO2	C20891	Isoxazolin-5-one
C6H8N2O4	C20893	3-(5-Oxoisoxazolin-4-yl)-L-alanine
C30H40O2	C20894	beta-Citraurin
C10H13NO2	C20895	"(2S,3S)-3-Methylphenylalanine"
C6H4O3	C20899	"Furan-2,5-dicarbaldehyde"
C6H6O4	C20900	5-(Dihydroxymethyl)furan-2-carbaldehyde
C6H6O5	C20901	5-(Dihydroxymethyl)furan-2-carboxylate
C6H10O5	C20902	"3,6-Anhydro-alpha-L-galactopyranose"
C3H5NO2	C20904	2-Iminopropanoate
C4H7NO2	C20905	2-Iminobutanoate
C14H21N5O4	C20910	L-4-Hydroxyphenylglycyl-L-arginine
C10H13NO8	C20911	C20911
C10H16N2O7	C20912	C20912
C7H12N2O4	C20920	Tabtoxinine-delta-lactam
C9H14N2O5	C20921	N1-Acetyl-tabtoxinine-beta-lactam
C15H26N4O8	C20925	"L-Alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate"
C13H18N2O4	C20926	gamma-Glutamyltyramine
C12H20N4O9S	C20927	Sulfazecin
C13H22N4O9S	C20928	MM 42842
C5H11NO4	C20931	4-Amino-4-deoxy-L-arabinose
C9H16O9	C20934	3-Deoxy-D-glycero-D-galacto-non-2-ulosonic acid
C30H40N15O25P5	C20936	pppA2'p5'A2'p5'A
C12H10N2O6S2	C20938	"2,2'-Disulfonyl azobenzene"
C9H15NO4	C20940	L-Dihydroanticapsin
C9H13NO4	C20941	L-Anticapsin
C12H18N2O5	C20942	Bacilysin
C10H14O	C20944	Ipsdienone
C6H7O6P	C20954	(5-Formylfuran-3-yl)methyl phosphate
C25H40N7O17P3S2	C20955	3-(Methylthio)acryloyl-CoA
C7H15O10P	C20956	alpha-D-Sedoheptulopyranose 7-phosphate
C8H14N2O5	C20958	L-Alanyl-L-glutamate
C7H10N2O5	C20961	"N3-Fumaroyl-L-2,3-diaminopropanoate"
C12H20N4O5	C20962	Dapdiamide A
C13H22N4O5	C20964	Dapdiamide C
C12H20N4O6	C20965	N(beta)-Epoxysuccinamoyl-DAP-Val
C7H11N3O4	C20966	3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine
C7H11N3O5	C20967	N(beta)-Epoxysuccinamoyl-DAP
C25H42N7O18P3S2	C20968	3-Hydroxy-3-(methylthio)propanoyl-CoA
CH3O6P	C20969	Carboxyphosphate
C49H71N13O10	C20970	Angiotensin A
C40H62N12O9	C20971	Alamandine
C26H36N6O5	C20972	Angiotensin (5-8)
C17H27N5O4	C20973	Angiotensin (5-7)
C28H28O15	C20974	8-Demethyl-8-alpha-L-rhamnosyltetracenomycin C
C29H30O15	C20975	8-Demethyl-8-(2-O-methyl-alpha-L-rhamnosyl)tetracenomycin C
C30H32O15	C20976	"8-Demethyl-8-(2,3-di-O-methyl-alpha-L-rhamnosyl)tetracenomycin C"
C31H34O15	C20977	"8-Demethyl-8-(2,3,4-tri-O-methyl-alpha-L-rhamnosyl)tetracenomycin C"
C12H25N2O10P	C20979	Glucoselysine-6-phosphate
C13H12O3	C20980	3-Methoxy-5-methyl-1-naphthoate
C18H18N2O2	C20982	"9-(Dimethylallyl)-5,10-dihydrophenazine-1-carboxylate"
C14H19NO3	C20983	4-O-Dimethylallyl-L-tyrosine
C20H22O5	C20984	3-Linalylflaviolin
C12H22O14S	C20985	2-Sulfotrehalose
C5H12O11P2	C20986	"D-Ribose 2,5-bisphosphate"
C24H40N7O19P3S2	C20987	3-Sulfinopropanoyl-CoA
C17H28O3	C20992	Juvenile hormone I acid
C9H14N4O5S	C20993	S-(L-Histidin-5-yl)-L-cysteine S-oxide
C12H21N4O5S	C20994	S-(Hercyn-2-yl)-L-cysteine S-oxide
C17H28N5O8S	C20995	gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide
C12H10O5	C21001	"2-O,3-Dimethylflaviolin"
C22H26O5	C21003	"7-O-Geranyl-2-O,3-dimethylflaviolin"
C9H24N4	C21004	Norspermine
C39H68N7O18P3S	C21005	18-Hydroxyoleoyl-CoA
C39H66N7O18P3S	C21006	18-Hydroxylinoleoyl-CoA
C9H15N5O4	C21007	"5,6,7,8-Tetrahydromonapterin"
C9H13N5O4	C21008	"7,8-Dihydromonapterin"
C10H26N4	C21009	N4-Aminopropylspermidine
C13H34N5	C21010	N4-Bis(aminopropyl)spermidine
C9H16N2O5	C21015	gamma-L-Glutamyl-L-2-aminobutyrate
C15H25N4O8P2S	C21017	2-(alpha-Hydroxypropyl)thiamine diphosphate
C6H12N4O2	C21026	Iminoarginine
C5H8N2O2	C21028	"(R)-5,6-Dihydrothymine"
C5H10N2O3	C21029	(R)-3-Ureidoisobutyrate
C4H6O3	C21030	(R)-Methylmalonate semialdehyde
C6H14N2O3	C21041	Bacillosamine
C7H14O7	C21043	L-glycero-D-manno-Heptose
C7H10O8	C21044	3-Deoxy-lyxo-heptulosaric acid
C6H13NO5	C21060	D-Talosamine
C8H15NO6	C21061	N-Acetyl-D-talosamine
C8H14O8	C21063	Ketodeoxyoctonic acid
C6H7N5O2	C21065	"7,8-Dihydroxanthopterin"
C6H10NO5P	C21068	[5-(Aminomethyl)furan-3-yl]methyl phosphate
C6H11NO8P2	C21069	[5-(Aminomethyl)furan-3-yl]methyl diphosphate
C19H25N3O5	C21070	(4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine
C17H26N2O14P2	C21071	"dTDP-3-O-methyl-4-oxo-2,6-dideoxy-L-mannose"
C18H29N3O13P2	C21074	"dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-L-allose"
C27H42O3	C21077	Delta7-Dafachronic acid
C12H14O2	C21078	"2,6-Dimethyldeca-2,4,6,8-tetraenedial"
C9H10N2O6	C21079	5'-Dehydrouridine
C12H24O3	C21080	7-Hydroxydodecanoate
C28H40N7O19P3S	C21081	Gentisyl-CoA
C41H66N7O17P3S	C21083	"(5Z,11Z,14Z,17Z)-Icosa-5,11,14,17-tetraenoyl-CoA"
C30H46O2	C21084	Demethylphylloquinol
C9H10O4	C21085	"3-[(1E,4R)-4-Hydroxycyclohex-2-en-1-ylidene]-2-oxopropanoate"
C9H12O5	C21087	"3-[(1R,2S,5R,6S)-5-Hydroxy-7-oxabicyclo[4.1.0]heptan-2-yl]-2-oxopropanoate"
C6H10O8	C21088	L-Altarate
C27H46N7O18P3S	C21089	(R)-2-Hydroxyisocaproyl-CoA
C27H44N7O17P3S	C21090	Isocaprenoyl-CoA
C20H28O6	C21093	Terpentecin
C9H16N5O13P3	C21094	"7,8-Dihydromonapterin 3'-triphosphate"
C6H8O7	C21095	"D-Glucaro-1,4-lactone"
C6H13NO2	C21096	L-allo-Isoleucine
C12H31N5	C21100	Caldopentamine
C10H12N4O4	C21102	5'-Deoxyinosine
C28H48O	C21106	24-epi-Campesterol
C14H19N4O	C21111	Pyrithiamine
C14H18N3O2	C21112	Oxypyrithiamine
C30H50O	C21116	Hydroxysqualene
C40H63N5O3	C21117	Adenosylhopane
C35H60O4	C21118	Ribosylhopane
C35H62O4	C21119	Bacteriohopanetetrol
C43H75NO9	C21120	Bacteriohopanetetrol-acetylglucosamine
C41H73NO8	C21122	Bacteriohopanetetrol cyclitol ether
C35H63NO3	C21123	Aminobacteriohopanetriol
C22H15N3O4	C21125	Chromopyrrolate
C20H13N3O	C21126	K-252c
C26H24N4O3	C21127	Holyrine A
C26H22N4O3	C21128	O-Demethyl-N-demethyl-staurosporine
C24H38O6	C21130	Lovastatin acid
C21H15N3O2	C21131	Protodeoxyviolaceinic acid
C20H13N3O2	C21133	Deoxyviolacein
C21H15N3O3	C21134	Protoviolaceinic acid
C21H15N3O4	C21135	Violaceinic acid
C20H13N3O3	C21136	Violacein
C16H25N3O13P2	C21137	"dTDP-3-amino-4-oxo-2,3,6-trideoxy-L-allose"
C8H14O	C21138	trans-2-Octenal
C10H18O2	C21139	(S)-3-Acetyloctanal
C25H35NO3	C21142	"3,4-Dihydroxy-2-methy-4-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide"
C43H58N4O13	C21143	2'-N-Hydroxyrifampicin
C8H10N4O4	C21144	"1,3,7-Trimethyl-5-hydroxyisourate"
C31H34N2O5	C21145	Protoasukamycin
C31H34N2O6	C21146	4-Hydroxyprotoasukamycin
C25H18N4O2	C21147	Asperlicin C
C25H18N4O3	C21148	Asperlicin E
C12H8OS	C21149	Dibenzothiophene-5-oxide
C12H8O2S	C21150	"Dibenzothiophene-5,5-dioxide"
C16H29N2O14P	C21152	"N,N'-Diacetylchitobiose 6'-phosphate"
C8H7NO3	C21155	Isatinate
C25H44NO21P	C21156	Acarbose 7IV-phosphate
C7H6N2O5	C21159	"2,4-Dinitroanisole"
C14H26N4O6	C21160	L-Alanyl-gamma-D-glutamyl-L-lysine
C16H19N3O6	C21161	Mitomycin A
C15H17N3O6	C21163	7-Demethylmitomycin A
C14H15N3O6	C21164	7-Demethylmitomycin B
C8H8O2	C21166	4-Hydroxy-3-methylbenzaldehyde
C8H8O3	C21167	4-Hydroxy-3-methylbenzoate
C8H6O5	C21168	4-Hydroxyisophthalate
C25H31N3O4	C21169	"N1,N8-Bis(4-coumaroyl)spermidine"
C29H39N3O8	C21170	"N1,N8-Bis(sinapoyl)spermidine"
C17H32N4O10	C21176	3''-Oxoribostamycin
C6H10O8S	C21180	"2-Dehydro-3,6-dideoxy-6-sulfo-D-gluconate"
C3H6O5S	C21181	(2S)-3-Sulfolactaldehyde
C6H12O9S	C21182	6-Deoxy-6-sulfo-D-gluconate
C21H22O6	C21183	Bursehernin
C21H22O7	C21184	(-)-5'-Demethylyatein
C21H20O8	C21185	4'-Demethylepipodophyllotoxin
C5H6O3	C21187	Tulipalin B
C35H36N4O6	C21192	Epoxypheophorbide a
C8H13NO4	C21195	N-(3-Hydroxybutanoyl)-L-homoserine lactone
C10H17NO3	C21197	N-Hexanoyl-L-homoserine lactone
C10H15NO4	C21198	N-(3-Oxohexanoyl)-L-homoserine lactone
C12H21NO3	C21199	N-Octanoyl-L-homoserine lactone
C12H21NO4	C21200	N-3-Hydroxyoctanoyl-L-homoserine lactone
C16H27NO4	C21201	N-3-Oxo-dodecanoyl-L-homoserine lactone
C12H22O2	C21202	cis-2-Dodecenoic acid
C10H19O4P	C21203	Geranyl phosphate
C7H15O9P	C21204	5-epi-Valiolol 7-phosphate
C7H14O11P2	C21206	"1,7-Diphospho-1-epi-valienol"
C23H38N3O21P3	C21208	dTDP-acarviose-7-phosphate
C13H24NO11P	C21211	Salbostatin 6'-phosphate
C5H11O4P	C21214	Dimethylallyl phosphate
C22H31N4O9P	C21215	Prenylated FMNH2
C7H16NO7P	C21216	Validamine 7-phosphate
C55H68MgN4O6	C21217	Geranylgeranyl bacteriochlorophyllide a
C14H26NO11P	C21219	Validoxylamine A 7'-phosphate
C7H13NO5	C21247	2-Amino-5-epi-valiolone
C7H11NO4	C21248	2-Aminovalienone
C7H9NO4	C21249	Cetoniacytone B
C7H8O6	C21250	2-Methyl-trans-aconitate
C18H33N3O12	C21251	6'-Oxokanamycin X
C18H34N4O11	C21252	6'-Oxokanamycin C
C18H35N3O12	C21253	Kanamycin D
C18H36N4O11	C21254	3''-Deamino-3''-hydroxykanamycin B
C12H25N3O6	C21255	Lividamine
C12H23N3O6	C21257	4'-Oxolividamine
C12H24N4O5	C21258	4'-Oxonebramine
C12H26N4O5	C21259	Nebramine
C17H34N3O14P	C21260	5''-Phosphoribosylparomamine
C25H46N4O16	C21261	2'''-N-Acetyl-6'''-deamino-6'''-hydroxyparomomycin II
C23H44N4O15	C21262	6'''-Deamino-6'''-hydroxyparomomycin II
C23H42N4O15	C21263	6'''-Deamino-6'''-oxoparomomycin II
C23H45N5O13	C21264	5'''-epi-Lividomycin B
C17H31N3O11	C21265	3''-Oxogentamicin A2
C17H34N4O10	C21266	3''-Amino-3''-deoxygentamicin A2
C19H36N4O10	C21267	6'-Oxogentamicin X2
C20H38N4O10	C21268	6'-Oxo-G418
C20H41N5O9	C21269	Antibiotic JI-20Ba
C20H41N5O7	C21270	Gentamicin C2a
C13H16F3N3O4	C21273	Benfluralin
C44H70O8	C21275	Mycolactone C
C45H72O9	C21276	Mycolactone D
C43H70O8	C21277	Mycolactone E
C42H68O8	C21278	Mycolactone F
C32H33N5O10	C21279	BGC 945
C18H21N5O6S2	C21280	AG 2034
C7H10O5	C21281	Demethyl-4-deoxygadusol
C7H12O6	C21282	2-epi-Valiolone
C36H36FeN4O8	C21284	Fe-coproporphyrin III
C4H9O7P	C21286	L-Erythrulose 4-phosphate
C25H42N7O18P3S	C21287	2-Hydroxyisobutanoyl-CoA
C12H13NO3	C21288	"(2S,3R)-2-Hydroxy-3-(indol-3-yl)butanoate"
C12H11NO3	C21289	(R)-3-(Indol-3-yl)-2-oxobutyrate
C4H10O2	C21290	"2-Methylpropane-1,2-diol"
C4H8O2	C21291	2-Hydroxy-2-methylpropanal
C20H35NO14	C21293	Validamycin B
C4H11O7P	C21294	D-Erythritol 1-phosphate
